sample_id	genotype_id	sex	cell_type	condition	qtl_group	timepoint	read_length	stranded	paired	protocol	rna_qc_passed	genotype_qc_passed	study	marker	type	batch
SAMPLE_161_CD8	SAMPLE_161	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_162_CD4	SAMPLE_162	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_162_CD8	SAMPLE_162	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_163_CD4	SAMPLE_163	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_163_CD8	SAMPLE_163	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_164_CD4	SAMPLE_164	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_164_CD8	SAMPLE_164	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_165_CD4	SAMPLE_165	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_165_CD8	SAMPLE_165	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_166_CD4	SAMPLE_166	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_166_CD8	SAMPLE_166	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_167_CD4	SAMPLE_167	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_168_CD4	SAMPLE_168	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_168_CD8	SAMPLE_168	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_169_CD4	SAMPLE_169	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_169_CD8	SAMPLE_169	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_170_CD4	SAMPLE_170	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_171_CD4	SAMPLE_171	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_171_CD8	SAMPLE_171	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_172_CD4	SAMPLE_172	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_172_CD8	SAMPLE_172	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_173_CD4	SAMPLE_173	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_173_CD8	SAMPLE_173	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_174_CD4	SAMPLE_174	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_174_CD8	SAMPLE_174	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_175_CD4	SAMPLE_175	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_175_CD8	SAMPLE_175	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_176_CD4	SAMPLE_176	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_176_CD8	SAMPLE_176	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_177_CD4	SAMPLE_177	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_177_CD8	SAMPLE_177	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_178_CD4	SAMPLE_178	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_178_CD8	SAMPLE_178	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_179_CD4	SAMPLE_179	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_179_CD8	SAMPLE_179	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_180_CD4	SAMPLE_180	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_180_CD8	SAMPLE_180	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_181_CD4	SAMPLE_181	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_181_CD8	SAMPLE_181	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_182_CD4	SAMPLE_182	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_182_CD8	SAMPLE_182	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_183_CD4	SAMPLE_183	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_183_CD8	SAMPLE_183	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_184_CD4	SAMPLE_184	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_184_CD8	SAMPLE_184	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_185_CD4	SAMPLE_185	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_185_CD8	SAMPLE_185	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_186_CD4	SAMPLE_186	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_186_CD8	SAMPLE_186	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_187_CD4	SAMPLE_187	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_187_CD8	SAMPLE_187	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_188_CD4	SAMPLE_188	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_188_CD8	SAMPLE_188	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_189_CD4	SAMPLE_189	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_189_CD8	SAMPLE_189	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_190_CD4	SAMPLE_190	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_190_CD8	SAMPLE_190	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_191_CD4	SAMPLE_191	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_191_CD8	SAMPLE_191	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_192_CD4	SAMPLE_192	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_192_CD8	SAMPLE_192	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_193_CD4	SAMPLE_193	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_193_CD8	SAMPLE_193	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_194_CD8	SAMPLE_194	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_195_CD4	SAMPLE_195	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_195_CD8	SAMPLE_195	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_196_CD4	SAMPLE_196	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_196_CD8	SAMPLE_196	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_197_CD4	SAMPLE_197	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_197_CD8	SAMPLE_197	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	FALSE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_198_CD4	SAMPLE_198	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_198_CD8	SAMPLE_198	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_199_CD4	SAMPLE_199	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_199_CD8	SAMPLE_199	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_200_CD4	SAMPLE_200	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_200_CD8	SAMPLE_200	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_201_CD4	SAMPLE_201	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_201_CD8	SAMPLE_201	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_202_CD4	SAMPLE_202	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_202_CD8	SAMPLE_202	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_203_CD4	SAMPLE_203	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_203_CD8	SAMPLE_203	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_204_CD8	SAMPLE_204	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_205_CD4	SAMPLE_205	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_205_CD8	SAMPLE_205	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_206_CD4	SAMPLE_206	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_206_CD8	SAMPLE_206	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_207_CD4	SAMPLE_207	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_207_CD8	SAMPLE_207	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_208_CD4	SAMPLE_208	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_208_CD8	SAMPLE_208	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_209_CD4	SAMPLE_209	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_209_CD8	SAMPLE_209	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_210_CD4	SAMPLE_210	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_210_CD8	SAMPLE_210	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_211_CD4	SAMPLE_211	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_211_CD8	SAMPLE_211	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_212_CD4	SAMPLE_212	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_212_CD8	SAMPLE_212	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_213_CD4	SAMPLE_213	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_213_CD8	SAMPLE_213	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_214_CD4	SAMPLE_214	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_214_CD8	SAMPLE_214	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_215_CD4	SAMPLE_215	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_215_CD8	SAMPLE_215	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_216_CD4	SAMPLE_216	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_216_CD8	SAMPLE_216	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	FALSE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_217_CD4	SAMPLE_217	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_217_CD8	SAMPLE_217	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_218_CD4	SAMPLE_218	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_218_CD8	SAMPLE_218	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_219_CD4	SAMPLE_219	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_219_CD8	SAMPLE_219	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	FALSE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_220_CD4	SAMPLE_220	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_220_CD8	SAMPLE_220	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_221_CD4	SAMPLE_221	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_221_CD8	SAMPLE_221	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_222_CD4	SAMPLE_222	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_222_CD8	SAMPLE_222	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_223_CD4	SAMPLE_223	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_223_CD8	SAMPLE_223	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_224_CD4	SAMPLE_224	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_224_CD8	SAMPLE_224	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_225_CD4	SAMPLE_225	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_225_CD8	SAMPLE_225	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_226_CD4	SAMPLE_226	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_226_CD8	SAMPLE_226	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_227_CD4	SAMPLE_227	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_227_CD8	SAMPLE_227	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_228_CD4	SAMPLE_228	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_228_CD8	SAMPLE_228	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_229_CD4	SAMPLE_229	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_229_CD8	SAMPLE_229	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	FALSE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_230_CD4	SAMPLE_230	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_230_CD8	SAMPLE_230	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_231_CD4	SAMPLE_231	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_231_CD8	SAMPLE_231	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_232_CD4	SAMPLE_232	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_232_CD8	SAMPLE_232	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_233_CD4	SAMPLE_233	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_233_CD8	SAMPLE_233	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_234_CD4	SAMPLE_234	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_234_CD8	SAMPLE_234	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_235_CD4	SAMPLE_235	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_235_CD8	SAMPLE_235	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_236_CD4	SAMPLE_236	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_236_CD8	SAMPLE_236	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_237_CD4	SAMPLE_237	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_237_CD8	SAMPLE_237	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_238_CD4	SAMPLE_238	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_238_CD8	SAMPLE_238	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
